lat,long,actual,predicted,residual,resid_pct,sqft,grade,age
47.4703,-122.276,406500,394823,11676,2.9,1970,7,49
47.6918,-122.32,548800,461398,87401,15.9,1660,7,85
47.478,-122.278,235000,257475,-22475,-9.6,1450,7,53
47.7218,-122.176,299950,332583,-32633,-10.9,1030,7,43
47.5969,-122.293,735000,798830,-63830,-8.7,1610,8,90
47.488,-122.221,285000,400860,-115860,-40.7,1990,7,54
47.2878,-122.251,179900,49729,130170,72.4,1230,6,45
47.6448,-122.358,677915,599960,77954,11.5,1740,7,92
47.4651,-122.184,255000,309932,-54932,-21.5,1420,7,52
47.6092,-122.294,847000,851636,-4636,-0.5,2550,9,110
47.4733,-122.281,221900,165457,56442,25.4,780,6,76
47.3314,-122.171,340000,568451,-228451,-67.2,2690,9,17
47.3663,-122.129,354000,514445,-160445,-45.3,2900,8,10
47.6981,-122.286,625500,489353,136146,21.8,2160,6,62
47.2831,-122.346,350000,604671,-254671,-72.8,2730,9,17
47.5133,-122.379,445838,514661,-68823,-15.4,2250,8,15
47.4226,-122.327,275000,171575,103424,37.6,1250,6,73
47.5355,-122.24,2000000,1295036,704963,35.2,4260,11,15
47.5839,-122.052,695000,744942,-49942,-7.2,2961,9,17
47.5008,-122.358,333500,436698,-103198,-30.9,2230,7,56
47.5852,-121.966,1062500,1444078,-381578,-35.9,5320,11,12
47.6837,-122.284,559000,565605,-6605,-1.2,1700,8,48
47.5427,-122.386,499950,400714,99235,19.8,1340,7,74
47.4889,-122.317,280000,496228,-216228,-77.2,2460,8,3
47.4877,-122.143,500000,463407,36592,7.3,2230,8,13
47.5432,-122.376,469950,512015,-42065,-9.0,1820,9,1
47.5297,-122.14,1208000,1095003,112996,9.4,4250,10,12
47.7201,-122.062,600000,685949,-85949,-14.3,2910,7,36
47.5362,-122.379,333000,258158,74841,22.5,950,7,71
47.3942,-122.515,565000,519472,45527,8.1,2030,9,16
47.7598,-122.146,370000,379661,-9661,-2.6,1290,7,31
47.4701,-121.744,349900,163671,186228,53.2,1550,6,46
47.7142,-122.281,498000,648025,-150025,-30.1,2360,7,32
47.6091,-122.147,541900,525503,16396,3.0,1880,8,27
47.7748,-122.304,275000,436600,-161600,-58.8,1320,7,60
47.4905,-122.179,266000,276882,-10882,-4.1,1120,7,58
47.5646,-122.124,730000,752733,-22733,-3.1,2920,9,16
47.3555,-122.149,319000,449568,-130568,-40.9,2380,8,36
47.6684,-122.356,805000,646325,158674,19.7,1890,7,108
47.6849,-122.333,680200,658855,21344,3.1,1960,8,64
47.6621,-122.27,1265000,845230,419769,33.2,2240,8,74
47.4026,-122.033,725000,807398,-82398,-11.4,3580,9,25
47.4025,-122.463,545000,759962,-214962,-39.4,2930,8,35
47.5768,-122.222,711000,407817,303182,42.6,1980,6,67
47.6364,-122.03,546200,522098,24101,4.4,2090,8,28
47.5271,-122.351,220000,366115,-146115,-66.4,1760,6,90
47.6476,-122.318,1010000,657084,352915,34.9,1820,8,92
47.4741,-122.2,265000,219414,45585,17.2,820,6,58
47.3737,-122.216,267500,292593,-25093,-9.4,1600,7,52
47.3838,-122.195,450000,791803,-341803,-76.0,3236,10,10
47.6489,-122.335,450000,305256,144743,32.2,960,8,7
47.7169,-122.329,552625,769815,-217190,-39.3,2560,8,58
47.5671,-122.157,1100000,1187808,-87808,-8.0,3830,9,46
47.6524,-122.404,665000,545298,119701,18.0,1650,8,62
47.7007,-122.312,489000,649384,-160384,-32.8,2090,7,63
47.6258,-122.005,1450000,1239654,210345,14.5,4300,11,1
47.6728,-122.012,860000,908077,-48077,-5.6,3740,9,15
47.5563,-122.219,993500,1130416,-136916,-13.8,4070,10,47
47.3999,-122.472,665000,917689,-252689,-38.0,3136,8,105
47.4612,-122.169,252350,276217,-23867,-9.5,1650,7,36
47.3865,-122.027,279000,226217,52782,18.9,1660,7,12
47.3796,-122.102,291000,302837,-11837,-4.1,1860,7,48
47.5982,-122.299,230000,296574,-66574,-28.9,680,6,112
47.7529,-122.306,282000,390124,-108124,-38.3,1200,7,66
47.6327,-122.395,980000,1264787,-284787,-29.1,3680,10,48
47.5256,-122.357,300000,282657,17342,5.8,930,6,96
47.4417,-122.135,328000,405787,-77787,-23.7,1990,8,37
47.5508,-122.355,330000,394717,-64717,-19.6,2120,7,32
47.5358,-122.235,910000,608886,301113,33.1,2180,8,49
47.5106,-122.365,464950,398926,66023,14.2,2190,7,21
47.5899,-121.979,913000,1068665,-155665,-17.0,3640,11,16
47.7321,-122.34,320000,306986,13013,4.1,1340,7,28
47.7668,-122.243,402500,678800,-276300,-68.6,2160,8,36
47.6873,-122.291,393820,477252,-83432,-21.2,1170,7,74
47.51,-122.327,245000,363454,-118454,-48.3,2020,7,53
47.6801,-122.106,430000,340289,89710,20.9,1570,7,40
47.3389,-122.334,950000,1381907,-431907,-45.5,5635,10,4
47.7047,-122.34,410000,465858,-55858,-13.6,1509,8,1
47.4624,-122.185,218000,141568,76431,35.1,1140,6,57
47.5704,-122.409,295000,279065,15934,5.4,740,5,100
47.4713,-122.355,356000,431393,-75393,-21.2,1600,7,77
47.6824,-122.389,533000,495384,37615,7.1,1550,7,96
47.6366,-122.094,425000,417491,7508,1.8,1340,7,39
47.536,-121.858,760000,1146611,-386611,-50.9,3720,10,11
47.6264,-122.283,1300000,1107617,192382,14.8,2330,9,97
47.6528,-122.331,620000,482264,137735,22.2,990,7,106
47.5445,-122.12,750000,715079,34920,4.7,2980,9,15
47.3096,-122.241,170000,271247,-101247,-59.6,1280,6,103
47.6338,-122.358,665000,433725,231274,34.8,1110,7,90
47.2596,-122.194,425996,470101,-44105,-10.4,2568,9,1
47.3732,-122.129,284000,257423,26576,9.4,2000,7,12
47.4975,-122.231,350000,540265,-190265,-54.4,2010,7,76
47.3289,-122.17,292500,324033,-31533,-10.8,1860,8,21
47.5539,-122.268,440000,417935,22064,5.0,1190,7,98
47.701,-122.305,460000,638172,-178172,-38.7,1830,7,69
47.5516,-122.263,568000,682925,-114925,-20.2,2350,8,86
47.3701,-122.079,150000,28541,121458,81.0,1240,6,46
47.7712,-122.323,248000,269911,-21911,-8.8,700,6,62
47.6989,-122.12,539000,448715,90284,16.8,1790,7,37
47.6659,-122.144,625000,464088,160911,25.7,2060,7,31
47.6463,-122.151,1229000,1085125,143874,11.7,3770,10,26
47.4777,-122.212,324950,500607,-175657,-54.1,2160,7,86
47.2624,-122.015,330000,393071,-63071,-19.1,2380,8,31
47.3629,-122.184,275000,284862,-9862,-3.6,2120,7,17
47.3517,-121.999,346950,389833,-42883,-12.4,2040,8,9
47.3828,-122.071,455000,406056,48943,10.8,2210,8,18
47.3845,-122.152,402000,623032,-221032,-55.0,2950,8,41
47.5357,-122.365,369000,333981,35018,9.5,1320,8,11
47.6231,-122.12,435000,186324,248675,57.2,940,6,56
47.5427,-122.388,400000,366914,33085,8.3,910,7,97
47.3016,-122.342,510000,918031,-408031,-80.0,3530,10,23
47.6885,-122.043,461000,388171,72828,15.8,1690,7,13
47.6359,-121.974,463000,364607,98392,21.3,1640,7,23
47.5007,-122.359,479000,534018,-55018,-11.5,2270,7,75
47.7343,-122.347,290000,402890,-112890,-38.9,1330,7,66
47.5116,-122.157,335000,461479,-126479,-37.8,2430,7,37
47.5304,-122.374,530000,461242,68757,13.0,2120,6,67
47.53,-122.172,555000,629894,-74894,-13.5,2480,8,26
47.6722,-122.167,529000,495904,33095,6.3,1500,8,41
47.4002,-122.217,680000,883417,-203417,-29.9,3650,10,4
47.4835,-122.136,460000,550868,-90868,-19.8,2080,9,19
47.5771,-122.151,479000,343975,135024,28.2,1340,7,60
47.5648,-122.294,340000,330089,9910,2.9,1270,8,3
47.7204,-122.18,524000,410244,113755,21.7,1980,7,42
47.7607,-122.329,330000,495065,-165065,-50.0,1820,7,53
47.4985,-122.092,499000,451319,47680,9.6,2040,7,47
47.3693,-122.041,363000,317153,45846,12.6,1750,8,22
47.4397,-122.15,440000,711824,-271824,-61.8,2880,9,28
47.6313,-122.008,583800,601969,-18169,-3.1,2480,8,13
47.5462,-122.32,380000,263586,116413,30.6,760,6,105
47.7316,-122.221,446950,528292,-81342,-18.2,2250,7,38
47.6912,-122.334,577500,578759,-1259,-0.2,1640,7,89
47.5855,-122.292,1165000,1111511,53488,4.6,2670,9,73
47.7057,-122.36,385000,270973,114026,29.6,770,6,69
47.7043,-122.128,678000,787550,-109550,-16.2,2640,9,12
47.333,-122.172,340000,593649,-253649,-74.6,2810,9,17
47.3673,-122.017,280000,210879,69120,24.7,1600,7,19
47.5677,-122.314,330000,193433,136566,41.4,1300,7,4
47.7595,-122.356,335000,568419,-233419,-69.7,2160,7,50
47.5256,-122.392,502000,606650,-104650,-20.8,1570,8,84
47.4323,-122.327,375000,341760,33239,8.9,2210,7,16
47.6769,-122.307,567500,551578,15921,2.8,1440,7,105
47.5643,-122.275,376000,244301,131698,35.0,880,6,97
47.6916,-122.37,812000,642501,169498,20.9,2270,9,1
47.4754,-122.007,464950,396370,68579,14.7,2230,7,37
47.5565,-122.275,468000,430023,37976,8.1,1570,7,62
47.5352,-122.371,314000,161882,152117,48.4,720,6,74
47.5275,-122.381,390000,335197,54802,14.1,1080,7,71
47.2975,-122.38,239950,202526,37423,15.6,1670,7,37
47.5933,-122.06,890776,741160,149615,16.8,3170,9,1
47.6721,-122.374,470000,459979,10020,2.1,1280,8,15
47.5637,-122.139,453000,348475,104524,23.1,1210,7,60
47.2986,-122.372,287500,490320,-202820,-70.5,2570,8,36
47.6989,-122.111,750000,815147,-65147,-8.7,3020,9,18
47.3664,-122.279,215000,214176,823,0.4,1540,7,37
47.3473,-122.151,339950,572914,-232964,-68.5,2290,8,30
47.4936,-122.102,299000,195133,103866,34.7,1040,7,46
47.6144,-122.228,1880000,985000,894999,47.6,2620,9,66
47.6534,-122.412,1810000,1020216,789783,43.6,2910,9,92
47.5427,-121.887,710000,866660,-156660,-22.1,3920,9,8
47.6591,-122.134,367000,248062,118937,32.4,810,7,47
47.6885,-122.021,702000,612464,89535,12.8,2650,8,2
47.5257,-122.357,339888,271447,68440,20.1,1440,6,68
47.3816,-122.087,199000,205065,-6065,-3.0,1050,7,47
47.5489,-122.007,825000,868412,-43412,-5.3,3760,9,13
47.4834,-122.001,560000,723045,-163045,-29.1,2870,9,35
47.6782,-122.314,575000,655025,-80025,-13.9,1720,7,109
47.2978,-122.363,147000,216287,-69287,-47.1,1480,7,51
47.6952,-122.096,510000,479416,30583,6.0,1430,8,32
47.3058,-122.306,229000,225838,3161,1.4,1370,7,73
47.7707,-122.273,475000,675940,-200940,-42.3,1980,7,63
47.2884,-122.365,225000,165222,59777,26.6,1470,7,31
47.651,-122.369,640000,461134,178865,27.9,1380,7,67
47.4258,-122.021,462000,540324,-78324,-17.0,2640,8,36
47.4697,-122.349,212000,190124,21875,10.3,620,6,89
47.5024,-122.32,190000,172555,17444,9.2,1040,6,72
47.5674,-122.29,460000,594273,-134273,-29.2,1610,9,10
47.726,-122.297,495000,557739,-62739,-12.7,1810,8,55
47.5121,-122.168,261000,330017,-69017,-26.4,1660,7,58
47.7,-122.297,450000,553409,-103409,-23.0,1610,8,37
47.2798,-122.303,279900,162915,116984,41.8,1580,7,27
47.5372,-121.972,243800,111064,132735,54.4,1140,6,34
47.5305,-122.384,640500,486714,153785,24.0,1070,7,96
47.692,-122.166,687500,730074,-42574,-6.2,3320,7,52
47.3678,-122.019,240000,237114,2885,1.2,1980,7,19
47.5627,-122.018,675000,757784,-82784,-12.3,2940,9,29
47.3092,-122.376,305000,244100,60899,20.0,1900,7,47
47.7579,-122.33,275000,421553,-146553,-53.3,1080,7,63
47.7479,-122.318,399000,437166,-38166,-9.6,1170,7,63
47.737,-121.955,469950,660983,-191033,-40.6,2530,8,18
47.6729,-122.379,622000,476742,145257,23.4,1550,8,12
47.5647,-122.09,588000,612184,-24184,-4.1,2580,8,38
47.3722,-122.22,275000,402197,-127197,-46.3,2220,7,57
47.5321,-122.029,313000,250920,62079,19.8,1180,6,61
47.5666,-121.999,509950,479195,30754,6.0,1880,8,22
47.5536,-122.383,685000,609398,75601,11.0,2770,8,22
47.5245,-122.184,740000,570188,169811,22.9,3050,8,1
47.3314,-122.18,365000,541562,-176562,-48.4,2540,9,13
47.309,-122.349,325900,427948,-102048,-31.3,2040,8,30
47.5715,-122.128,645000,525451,119548,18.5,2250,8,19
47.5724,-122.384,532500,500654,31845,6.0,1330,7,106
47.6765,-122.386,535610,610889,-75279,-14.1,1610,7,114
47.503,-122.262,137900,212252,-74352,-53.9,1160,6,73
47.5002,-122.15,369950,338023,31926,8.6,2050,7,10
47.4655,-122.072,361550,140111,221438,61.2,1160,7,35
47.5584,-122.137,710000,564402,145597,20.5,2000,8,39
47.3595,-122.323,340000,544080,-204080,-60.0,1730,6,97
47.5336,-121.76,352500,317586,34913,9.9,1410,7,28
47.6976,-122.283,523000,470671,52328,10.0,1440,7,78
47.6855,-122.391,481000,563704,-82704,-17.2,1620,7,91
47.7719,-122.361,485000,867198,-382198,-78.8,3220,8,56
47.5699,-122.287,385000,178497,206502,53.6,620,6,61
47.495,-122.342,242000,375794,-133794,-55.3,1640,7,52
47.6356,-122.346,700000,530916,169083,24.2,1490,9,1
47.547,-122.219,994000,1062573,-68573,-6.9,3470,10,52
47.651,-122.399,680000,583720,96279,14.2,2140,7,69
47.6204,-122.217,1450000,765605,684394,47.2,2230,9,66
47.6563,-122.401,830000,645638,184361,22.2,2020,8,47
47.7566,-122.113,545000,752136,-207136,-38.0,2390,8,46
47.6426,-122.158,975000,1330171,-355171,-36.4,4850,10,38
47.2217,-122.063,349990,305529,44460,12.7,1350,6,90
47.7741,-122.373,494000,641586,-147586,-29.9,1830,8,42
47.6814,-122.269,550000,511077,38922,7.1,1690,7,70
47.537,-122.074,589999,464168,125830,21.3,2140,8,9
47.7034,-122.236,630000,785382,-155382,-24.7,2540,9,16
47.7256,-122.166,491500,488164,3335,0.7,1560,7,47
47.6635,-122.32,660000,643140,16859,2.6,2920,7,102
47.6262,-122.045,561600,683888,-122288,-21.8,2350,9,25
47.7591,-122.28,550000,830924,-280924,-51.1,2380,8,81
47.7709,-122.294,430000,523275,-93275,-21.7,1790,7,42
47.2576,-122.099,323000,398659,-75659,-23.4,2230,7,38
47.6823,-122.348,403000,381865,21134,5.2,720,6,110
47.4501,-122.122,475000,679795,-204795,-43.1,3080,9,13
47.6506,-122.121,580000,465509,114490,19.7,1720,8,40
47.3273,-122.173,342000,421880,-79880,-23.4,2380,8,22
47.5245,-121.822,235000,123057,111942,47.6,900,6,87
47.3395,-122.28,265000,279623,-14623,-5.5,2050,7,52
47.502,-122.385,1200000,1551735,-351735,-29.3,2160,9,59
47.3834,-122.168,300000,357080,-57080,-19.0,1960,8,14
47.5404,-122.352,230000,218543,11456,5.0,870,6,73
47.3882,-122.053,293000,314884,-21884,-7.5,2360,7,17
47.7753,-122.375,398500,573826,-175326,-44.0,1630,8,19
47.6789,-122.273,1880000,1168218,711781,37.9,4390,9,2
47.6347,-122.352,550000,623038,-73038,-13.3,1520,8,103
47.7052,-122.346,280000,345882,-65882,-23.5,1358,7,8
47.5882,-122.192,780000,729472,50527,6.5,3020,8,39
47.4039,-122.188,255950,277397,-21447,-8.4,1720,7,23
47.7341,-122.234,659950,944159,-284209,-43.1,2990,10,9
47.3075,-122.359,304400,331258,-26858,-8.8,2140,7,25
47.7143,-122.32,390000,480976,-90976,-23.3,1080,7,68
47.7198,-122.171,455000,484492,-29492,-6.5,2240,7,37
47.6791,-122.149,661000,726178,-65178,-9.9,2496,9,17
47.4602,-122.152,610000,920946,-310946,-51.0,2910,10,22
47.6973,-122.297,285000,247638,37361,13.1,1150,5,88
47.54,-121.876,695000,955921,-260921,-37.5,3510,10,14
47.757,-122.316,357500,447319,-89819,-25.1,1630,7,32
47.4,-122.42,750000,1465238,-715238,-95.4,2960,9,25
47.6469,-122.081,820000,808976,11023,1.3,2770,9,13
47.6909,-122.339,745000,594427,150572,20.2,2290,7,55
47.3632,-122.188,264950,196427,68522,25.9,1470,7,48
47.757,-122.336,390000,578482,-188482,-48.3,2180,7,53
47.378,-122.03,382500,531035,-148535,-38.8,2980,8,12
47.2977,-122.367,245000,217803,27196,11.1,1480,7,35
47.3043,-122.159,785000,1078677,-293677,-37.4,4500,10,11
47.6272,-122.026,657500,769027,-111527,-17.0,2670,9,26
47.6042,-122.112,3278000,2396325,881674,26.9,6840,11,14
47.7267,-122.226,360000,367112,-7112,-2.0,1120,7,49
47.4521,-122.14,515000,822852,-307852,-59.8,3810,8,48
47.5447,-122.394,345000,223835,121164,35.1,1080,6,60
47.7332,-122.192,445000,506374,-61374,-13.8,1860,7,38
47.7197,-122.217,415000,431656,-16656,-4.0,1640,7,43
47.6361,-122.368,385000,400727,-15727,-4.1,1220,6,110
47.4688,-122.009,518000,532744,-14744,-2.8,2640,8,38
47.4897,-122.24,165000,109187,55812,33.8,1000,6,72
47.3209,-122.185,359950,496151,-136201,-37.8,2540,8,24
47.6429,-122.327,796000,689475,106524,13.4,1980,8,103
47.4906,-122.309,291000,196912,94087,32.3,1590,6,73
47.7433,-122.082,440000,298819,141180,32.1,1160,7,6
47.4414,-122.272,345000,519297,-174297,-50.5,2280,7,32
47.4161,-122.441,495000,530761,-35761,-7.2,2490,8,12
47.7016,-122.17,670000,496230,173769,25.9,2040,8,3
47.595,-122.306,495000,437382,57617,11.6,2100,7,19
47.6703,-122.15,447000,327003,119996,26.8,1270,7,47
47.484,-122.211,175000,199092,-24092,-13.8,840,6,90
47.6958,-122.12,449950,498315,-48365,-10.7,2070,7,38
47.7099,-122.23,508000,706539,-198539,-39.1,2890,8,39
47.6536,-122.356,562000,434131,127868,22.8,1300,8,7
47.6646,-122.204,650000,421321,228678,35.2,1410,6,73
47.6903,-121.915,342000,361570,-19570,-5.7,1660,7,25
47.572,-122.29,550000,503518,46481,8.5,2080,7,53
47.6462,-121.904,445000,655847,-210847,-47.4,2690,8,21
47.325,-122.205,222000,171726,50273,22.6,1200,7,47
47.6933,-122.272,870000,1328982,-458982,-52.8,3010,10,64
47.5185,-122.363,367000,273405,93594,25.5,1820,6,68
47.5077,-122.357,325000,-125676,450676,138.7,410,4,62
47.5018,-122.126,445000,236177,208822,46.9,1540,7,18
47.6224,-122.215,2135000,1377441,757558,35.5,3860,10,40
47.3263,-122.305,302000,194214,107785,35.7,1170,6,78
47.492,-122.309,250000,508262,-258262,-103.3,2210,7,81
47.5012,-122.15,515000,533999,-18999,-3.7,3200,7,10
47.4825,-122.108,228000,190498,37501,16.4,1000,7,56
47.5694,-122.005,500000,435934,64065,12.8,1580,8,21
47.6386,-122.11,700000,645863,54136,7.7,2330,8,31
47.6263,-122.314,3300000,2157753,1142246,34.6,7710,12,111
47.5324,-122.275,163250,145683,17566,10.8,770,6,64
47.77,-122.319,325000,528632,-203632,-62.7,1870,7,59
47.336,-122.35,630000,594396,35603,5.7,2490,8,56
47.5386,-122.373,449000,513898,-64898,-14.5,1850,7,85
47.7529,-122.116,600000,560572,39427,6.6,1900,7,46
47.7019,-122.313,580000,455928,124071,21.4,1950,7,37
47.7651,-122.166,620000,732168,-112168,-18.1,2410,8,35
47.54,-122.026,293467,213231,80235,27.3,1590,7,7
47.3122,-122.369,265000,394907,-129907,-49.0,1840,8,49
47.5503,-122.283,312000,327634,-15634,-5.0,1170,6,108
47.5619,-122.405,969000,986759,-17759,-1.8,2450,8,96
47.6375,-122.354,797000,817045,-20045,-2.5,1370,9,108
47.5312,-122.375,300000,199926,100073,33.4,750,6,74
47.363,-122.308,152000,116055,35944,23.6,902,7,50
47.6688,-122.402,705000,535235,169764,24.1,1580,8,1
47.5998,-122.312,397500,350740,46759,11.8,1350,8,8
47.5503,-122.137,1125000,1362021,-237021,-21.1,5330,11,15
47.3451,-122.215,263000,172188,90811,34.5,1584,7,4
47.677,-122.165,675000,623576,51423,7.6,2420,8,49
47.7703,-122.165,536000,730331,-194331,-36.3,1990,9,22
47.5075,-122.377,330000,295217,34782,10.5,860,7,67
47.3323,-122.276,165000,164454,545,0.3,1280,7,42
47.6512,-122.202,1289000,988954,300045,23.3,3100,9,34
47.6943,-122.19,615000,560101,54898,8.9,1870,8,23
47.7644,-122.29,660000,821383,-161383,-24.5,2650,9,10
47.7766,-122.277,469000,658689,-189689,-40.4,2070,8,38
47.4917,-122.206,221000,315944,-94944,-43.0,1240,6,111
47.4012,-122.025,557500,689282,-131782,-23.6,2510,9,21
47.7589,-122.216,516250,681282,-165032,-32.0,2390,7,90
47.6205,-122.214,3200000,1532438,1667561,52.1,4560,11,20
47.6929,-121.868,720000,846030,-126030,-17.5,3410,8,22
47.5404,-122.073,890000,1155556,-265556,-29.8,4420,10,9
47.7422,-122.1,315500,389521,-74021,-23.5,1300,7,46
47.6771,-122.319,794500,815626,-21126,-2.7,3030,7,102
47.4497,-122.375,655000,1261159,-606159,-92.5,1450,7,100
47.5168,-122.351,260000,305438,-45438,-17.5,1200,7,61
47.3564,-122.04,284000,199443,84556,29.8,1580,7,26
47.6925,-122.184,606000,650963,-44963,-7.4,2390,8,36
47.3433,-122.037,255000,170894,84105,33.0,1550,7,39
47.3066,-122.378,280000,260693,19306,6.9,1770,7,37
47.5803,-122.05,432000,438227,-6227,-1.4,1660,7,45
47.5893,-122.317,375000,344630,30369,8.1,1300,8,7
47.7066,-122.101,835000,930107,-95107,-11.4,3650,9,9
47.3667,-122.182,266000,274965,-8965,-3.4,1780,7,29
47.6062,-122.057,550000,581018,-31018,-5.6,2430,8,8
47.3631,-122.271,374000,421260,-47260,-12.6,1850,8,33
47.4816,-121.714,590000,702578,-112578,-19.1,2660,9,22
47.3146,-122.043,257500,150152,107347,41.7,1530,7,36
47.4155,-122.339,452500,538054,-85554,-18.9,2040,8,56
47.7006,-122.35,340000,521981,-181981,-53.5,1500,7,68
47.7121,-122.332,575000,667967,-92967,-16.2,2670,8,67
47.2618,-122.12,395000,472934,-77934,-19.7,2030,8,38
47.5734,-122.375,549950,876846,-326896,-59.4,2380,9,27
47.7504,-122.306,400000,619871,-219871,-55.0,2110,7,67
47.728,-122.206,482000,648474,-166474,-34.5,2240,8,36
47.3683,-122.164,243500,416874,-173374,-71.2,2300,7,49
47.7458,-122.331,371500,523298,-151798,-40.9,1370,7,51
47.6709,-122.052,599000,877622,-278622,-46.5,3410,8,43
47.5407,-122.379,528000,489176,38823,7.4,1560,7,91
47.4927,-122.169,238000,212411,25588,10.8,1240,6,62
47.4472,-122.207,500000,717741,-217741,-43.5,3040,9,7
47.73,-122.216,531000,529606,1393,0.3,1910,7,36
47.4461,-122.209,479950,648567,-168617,-35.1,2810,9,9
47.5297,-122.381,365000,407972,-42972,-11.8,1600,7,88
47.7336,-122.19,412500,407446,5053,1.2,1630,7,38
47.6791,-122.362,445000,301405,143594,32.3,860,6,86
47.7027,-122.378,1150000,1085051,64948,5.6,3740,9,64
47.4766,-121.735,594491,628616,-34125,-5.7,2990,9,2
47.6295,-122.32,575000,417450,157549,27.4,1384,8,9
47.4727,-122.198,261000,154353,106646,40.9,750,6,72
47.4768,-122.206,277000,240360,36639,13.2,1500,6,90
47.6302,-122.069,780000,475606,304393,39.0,2206,6,32
47.6624,-122.197,1135000,1194148,-59148,-5.2,4700,10,9
47.3061,-122.359,282000,348482,-66482,-23.6,2390,7,26
47.611,-122.157,780000,1108491,-328491,-42.1,3000,10,63
47.4624,-121.779,1488000,1875113,-387113,-26.0,6880,12,8
47.5413,-122.216,1350000,1020081,329918,24.4,3300,10,30
47.3124,-122.003,200000,321680,-121680,-60.8,1780,6,115
47.3714,-122.309,245000,321828,-76828,-31.4,1850,7,55
47.2603,-122.195,478830,591508,-112678,-23.5,3274,9,1
47.7689,-122.266,452000,745444,-293444,-64.9,2590,8,47
47.5339,-122.067,355000,213521,141478,39.9,1445,7,10
47.6663,-122.332,700000,508050,191949,27.4,1680,7,94
47.5081,-122.266,220000,402468,-182468,-82.9,1900,7,56
47.2012,-122.0,245000,200825,44174,18.0,1550,7,58
47.4579,-122.443,730000,613443,116556,16.0,1728,9,3
47.5019,-122.235,355000,406999,-51999,-14.6,2020,7,62
47.7685,-122.159,642860,655455,-12595,-2.0,2520,8,1
47.4927,-122.312,290000,377629,-87629,-30.2,1560,6,73
47.3004,-122.377,205000,186931,18068,8.8,1290,7,39
47.4949,-122.149,538000,632799,-94799,-17.6,3010,8,6
47.7067,-122.129,799000,890894,-91894,-11.5,3400,9,11
47.5348,-122.053,575000,493510,81489,14.2,2120,8,30
47.4518,-122.199,170000,77824,92175,54.2,1040,6,68
47.6483,-122.404,639000,529879,109120,17.1,1840,7,73
47.5181,-122.364,335000,312162,22837,6.8,1170,6,96
47.6382,-122.399,543115,509566,33548,6.2,1380,8,68
47.4044,-121.963,352500,400515,-48015,-13.6,2300,7,57
47.605,-122.304,500000,393205,106794,21.4,1560,8,1
47.7409,-122.089,356000,374537,-18537,-5.2,1060,7,38
47.7397,-122.3,393500,569343,-175843,-44.7,1600,7,67
47.7584,-122.145,425000,483361,-58361,-13.7,1800,7,36
47.4478,-122.128,333000,479740,-146740,-44.1,2100,8,41
47.5705,-122.225,880000,710427,169572,19.3,2530,8,61
47.5801,-122.306,398750,560680,-161930,-40.6,2230,7,61
47.4357,-122.168,290000,393866,-103866,-35.8,2050,7,42
47.5974,-122.202,1800000,1144405,655594,36.4,4490,10,2
47.6835,-122.342,875000,801968,73031,8.3,2850,7,89
47.6978,-122.316,575700,523327,52372,9.1,1730,7,74
47.7434,-122.242,446000,443921,2078,0.5,1460,7,57
47.4863,-121.73,280000,310214,-30214,-10.8,1630,7,44
47.5765,-122.147,542000,418940,123059,22.7,1900,7,60
47.6761,-122.297,654500,566419,88080,13.5,1780,8,68
47.6353,-122.123,530000,398673,131326,24.8,1430,7,56
47.4214,-122.02,520000,262560,257439,49.5,1940,7,24
47.5345,-122.069,391000,212837,178162,45.6,1410,7,11
47.5884,-122.086,2400000,1737729,662270,27.6,3000,11,14
47.7691,-122.199,405000,568147,-163147,-40.3,2020,7,50
47.6576,-122.348,427000,365462,61537,14.4,920,6,105
47.7272,-122.311,398000,462562,-64562,-16.2,1430,7,62
47.743,-122.328,337000,417422,-80422,-23.9,1440,7,30
47.6955,-122.304,270000,231675,38324,14.2,840,7,10
47.5976,-122.039,690000,617250,72749,10.5,2780,8,14
47.5748,-122.018,675750,717328,-41578,-6.2,2770,9,26
47.306,-122.37,205950,118017,87932,42.7,1490,6,52
47.6707,-122.288,810000,769070,40929,5.1,2390,7,94
47.67,-122.274,1031000,791786,239213,23.2,2110,8,74
47.7224,-121.926,390000,309511,80488,20.6,1220,7,34
47.3724,-122.107,358500,374113,-15613,-4.4,2000,8,17
47.317,-122.281,482000,441755,40244,8.3,2846,8,15
47.5184,-121.886,594866,684418,-89552,-15.1,2780,9,2
47.5342,-122.349,299000,360423,-61423,-20.5,1400,8,7
47.5476,-122.36,315000,223903,91096,28.9,970,6,87
47.6227,-122.323,799200,749057,50142,6.3,2890,7,109
47.4975,-122.261,230000,271689,-41689,-18.1,1910,6,64
47.5914,-122.134,730000,650068,79931,10.9,3280,7,52
47.5092,-122.362,340000,373363,-33363,-9.8,1720,7,58
47.5938,-122.154,660000,450847,209152,31.7,1870,8,37
47.7349,-121.986,310000,400695,-90695,-29.3,1590,7,15
47.3342,-122.215,185000,52565,132434,71.6,1280,6,30
47.6739,-122.323,660000,873577,-213577,-32.4,2550,7,113
47.5982,-122.128,714000,615424,98575,13.8,2260,8,47
47.695,-122.022,789500,875150,-85650,-10.8,3240,9,5
47.345,-122.296,275000,240932,34067,12.4,1930,7,36
47.4759,-122.208,220000,234073,-14073,-6.4,780,6,92
47.585,-122.222,3850000,2409202,1440797,37.4,5770,11,35
